timestamp,side,result,entry_price,exit_price,size_usd,qty,fill_pct,sl_pct,tp_pct,pnl,trailing_stop_price
2026-03-30T12:20:14.268573+00:00,YES,SL,0.4905356855622782,0.45374550914510736,67.06582357637691,136.7196,0.925,0.075,0.11,-5.0299,
2026-03-30T13:08:51.851167+00:00,NO,WIN,0.5553810499476579,1.0,70.28037603357724,126.5444,0.9748,0.075,0.11,56.264,
2026-03-30T14:42:17.205484+00:00,NO,WIN,0.4651534617711914,1.0,74.72801765446147,160.6524,0.9756,0.1464,0.2147,85.9244,
2026-03-30T22:19:00.842585+00:00,NO,LOSS,0.5056418409843044,0.0,80.46439499732361,159.1332,0.964,0.0996,0.1461,-80.4644,
2026-03-30T23:04:40.457288+00:00,NO,SL,0.5054201900066513,0.46751367575615244,76.3905432091991,151.1426,0.9916,0.075,0.11,-5.7293,
2026-03-31T00:49:05.389130+00:00,YES,SL,0.46563122299396553,0.4044938434148579,70.74037190497641,151.9236,0.9238,0.1313,0.1926,-9.2882,
2026-03-31T02:24:57.651938+00:00,YES,WIN,0.4854872993353389,1.0,73.8599602573209,152.1357,0.974,0.1024,0.1502,78.2758,
2026-03-31T07:57:53.751889+00:00,NO,WIN,0.5406235831060677,1.0,70.7073089181366,130.7884,0.8613,0.075,0.11,60.0811,
2026-03-31T13:37:30.703670+00:00,YES,WIN,0.5053566253130115,1.0,81.00476516070309,160.2923,0.9321,0.075,0.11,79.2875,0.52
2026-03-31T19:18:09.670532+00:00,YES,LOSS,0.5052256064192182,0.0,89.84493637339278,177.8313,0.9635,0.1299,0.1905,-89.8449,
2026-04-01T02:23:01.389264+00:00,NO,WIN,0.4753757756914934,1.0,79.68276566156568,167.6206,0.9259,0.1039,0.1524,87.9378,
2026-04-01T03:48:16.335826+00:00,YES,SL,0.51602,0.47731850000000003,79.953975,154.9436,0.8589,0.075,0.11,-5.9965,
2026-04-01T05:15:15.972406+00:00,YES,SL,0.4809399999999999,0.4448695,11.2377,23.3661,0.1213,0.075,0.11,-0.8428,
2026-04-01T06:05:10.775641+00:00,YES,SL,0.51602,0.47731850000000003,51.077775,98.9841,0.5519,0.075,0.11,-3.8308,
2026-04-01T06:36:51.555985+00:00,YES,SL,0.46563946971180054,0.47464949055787997,92.21552912734086,198.0406,0.9997,0.1066,0.1564,1.7844,0.49
2026-04-01T08:21:33.754845+00:00,NO,LOSS,0.4751877915025133,0.0,80.30880131042387,169.0043,0.8693,0.1026,0.1505,-80.3088,
2026-04-01T11:42:55.547526+00:00,NO,WIN,0.5202901843132447,1.0,85.90398771059928,165.1078,0.9994,0.0834,0.1223,79.2039,
2026-04-01T15:55:55.281901+00:00,YES,SL,0.5108005653218488,0.46099751020296853,91.95493428085186,180.0212,0.9963,0.0975,0.1429,-8.9656,
2026-04-01T17:44:30.429262+00:00,NO,WIN,0.4751874861392427,1.0,78.00618616635087,164.1588,0.8518,0.1208,0.1772,86.1526,
2026-04-01T18:09:57.794691+00:00,NO,LOSS,0.4752019823046426,0.0,94.16869502625346,198.1656,0.9563,0.1011,0.1483,-94.1687,
2026-04-01T21:09:41.709422+00:00,YES,SL,0.5104071152741998,0.47212658162863486,80.32995032872454,157.3841,0.8834,0.075,0.11,-6.0247,
2026-04-01T22:59:54.814453+00:00,NO,WIN,0.4952102504132479,1.0,84.7232949614152,171.0855,0.9366,0.0778,0.1141,86.3622,
2026-04-02T02:54:15.035074+00:00,NO,LOSS,0.5005642467073116,0.0,83.20946192723324,166.2313,0.8546,0.1641,0.2407,-83.2095,
2026-04-02T03:39:36.733472+00:00,NO,SL,0.49051907758745816,0.4530434200597763,88.76096976138061,180.9531,0.9786,0.0764,0.1121,-6.7813,
2026-04-02T05:42:21.166315+00:00,NO,LOSS,0.5052323009142535,0.0,80.90314903093424,160.1306,0.8973,0.075,0.11,-80.9031,
