timestamp,side,result,entry_price,exit_price,size_usd,qty,fill_pct,sl_pct,tp_pct,pnl,trailing_stop_price
2026-03-23T12:41:24.634693+00:00,YES,WIN,0.5150145356159044,1.0,48.407307543769925,93.9921,0.9681,0.1909,0.334,45.5848,
2026-03-23T13:18:57.287648+00:00,YES,WIN,0.5050246277558444,1.0,49.97193310631551,98.9495,0.9559,0.1923,0.3365,48.9776,
2026-03-23T14:54:07.486176+00:00,NO,LOSS,0.5150340731052024,0.0,47.255989605208846,91.7531,0.8635,0.2,0.378,-47.256,
2026-03-23T16:24:14.828308+00:00,NO,LOSS,0.5150203585487568,0.0,48.64257875201115,94.4479,0.9289,0.1844,0.3226,-48.6426,
2026-03-23T17:12:28.839034+00:00,YES,WIN,0.5150172540223217,1.0,47.27032733417187,91.784,0.9467,0.1482,0.2593,44.5136,
2026-03-23T17:32:01.880267+00:00,YES,WIN,0.515024489697113,1.0,46.3960985260975,90.0852,0.8895,0.1589,0.278,43.6891,
2026-03-23T18:31:53.397658+00:00,YES,WIN,0.5150294753955087,1.0,54.052717168828224,104.9507,0.9947,0.105,0.1838,50.898,
2026-03-23T18:52:06.300192+00:00,YES,LOSS,0.505027672129162,0.0,49.57074529554041,98.1545,0.8714,0.1229,0.2151,-49.5707,
2026-03-23T18:59:42.779810+00:00,NO,LOSS,0.5150400929301864,0.0,49.12787200391909,95.3865,0.9029,0.137,0.2397,-49.1279,
2026-03-23T19:13:55.268069+00:00,YES,LOSS,0.5050687533938824,0.0,49.75683115261676,98.515,0.9577,0.1087,0.1902,-49.7568,
2026-03-23T19:42:43.129113+00:00,NO,WIN,0.5050312064536197,1.0,42.41393937255996,83.9828,0.8574,0.0824,0.1443,41.5689,
2026-03-23T19:53:01.978314+00:00,YES,LOSS,0.5250163234141151,0.0,46.936916266057054,89.4009,0.9106,0.08,0.14,-46.9369,
2026-03-23T21:08:30.297712+00:00,YES,WIN,0.49503398838624446,1.0,47.85224899356132,96.6646,0.9727,0.08,0.14,48.8123,
2026-03-23T21:59:16.919115+00:00,YES,LOSS,0.5300189848816305,0.0,46.96062350360937,88.6018,0.9094,0.08,0.14,-46.9606,
2026-03-23T22:44:30.101045+00:00,YES,WIN,0.5350198279858841,1.0,43.1978448865785,80.7406,0.8764,0.08,0.14,37.5428,
2026-03-23T23:06:54.852348+00:00,YES,LOSS,0.5150393913442217,0.0,50.12725813262192,97.327,0.9797,0.08,0.14,-50.1273,
2026-03-24T01:19:28.995374+00:00,YES,WIN,0.515023767138936,1.0,47.07889949004905,91.4111,0.9675,0.1006,0.176,44.3322,
2026-03-24T02:24:33.683196+00:00,YES,SL,0.5150263210103687,0.47997250994200025,49.58299291243462,96.2727,0.9917,0.1076,0.1882,-3.3747,0.52
2026-03-24T02:29:58.475463+00:00,NO,TP,0.5050200038554715,0.5985497085695048,45.7174114103512,90.5259,0.9174,0.1058,0.1852,8.4669,0.59
2026-03-24T02:34:13.116700+00:00,YES,SL,0.49504793647471756,0.4454441332399509,46.892178615806415,94.7225,0.9331,0.1002,0.1753,-4.6986,0.49
2026-03-24T02:39:38.639569+00:00,YES,SL,0.49508572377254845,0.45102309435679167,46.131819578070036,93.1795,0.9223,0.089,0.1558,-4.1057,
2026-03-24T02:53:00.660876+00:00,YES,LOSS,0.5300192185295141,0.0,48.008751559801546,90.5793,0.9638,0.1116,0.1953,-48.0088,
2026-03-24T03:39:34.985577+00:00,YES,WIN,0.5150315839993467,1.0,40.5440641213278,78.7215,0.8551,0.08,0.14,38.1774,
2026-03-24T06:24:57.816773+00:00,YES,TP,0.505040642665565,0.5757463326387442,48.600905909268334,96.2317,0.9854,0.08,0.14,6.8041,0.59
